"Assignment","Reference","Business Area","Posting key","Customer","Branch","Reason code","Text","Document Number","Clrng doc.","Company Code","Profit Center","G/L","User Name","Document Type","Payt Terms","Fiscal Year","Cred.Contr.Area","Doc.Header Text","Document Date","Net due date","Amt in loc.cur.","Clearing","Curr.cash disc.","Discount amount","Local Currency","Entered on","Currency","Amount in DC","Posting Date","Payment date","Disc. Percent 1","Days 1","Days 2","Line item"
"91022216","91022216","PBBB","01","0000156805","","","BB/0262/        /RS2KK0710           /0080982455","2700038622","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080982447","11/15/2011","11/15/2011","222822.87","00/00/0000","0.00","0.00","USD","11/15/2011","USD","222822.87","11/15/2011","11/15/2011","0.000","0","0","001"
"91023232","91023232","PBBB","01","0000156805","","","BB/0262/        /RS2KK0818           /0080982413","2700039303","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080982413","11/18/2011","11/18/2011","25621.42","00/00/0000","0.00","0.00","USD","11/18/2011","USD","25621.42","11/18/2011","11/18/2011","0.000","0","0","001"
"91023255","91023255","PBBB","01","0000156805","","","BB/0262/        /RS2KK0817           /0080982418","2700039314","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080982416","11/18/2011","11/18/2011","74514.05","00/00/0000","0.00","0.00","USD","11/18/2011","USD","74514.05","11/18/2011","11/18/2011","0.000","0","0","001"
"91023915","91023915","PBBB","01","0000156805","","","BB/0262/        /RS2KK0908           /0080983673","2700039719","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983672","11/21/2011","11/22/2011","47407.79","00/00/0000","0.00","0.00","USD","11/22/2011","USD","47407.79","11/21/2011","11/22/2011","0.000","0","0","001"
"91023916","91023916","PBBB","01","0000156805","","","BB/0262/        /RS2KK0910a          /0080983674","2700039720","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983674","11/21/2011","11/22/2011","24870.96","00/00/0000","0.00","0.00","USD","11/22/2011","USD","24870.96","11/21/2011","11/22/2011","0.000","0","0","001"
"91023917","91023917","PBBB","01","0000156805","","","BB/0262/        /RS2KK0909           /0080983675","2700039721","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983675","11/21/2011","11/22/2011","23577.25","00/00/0000","0.00","0.00","USD","11/22/2011","USD","23577.25","11/21/2011","11/22/2011","0.000","0","0","001"
"91024788","91024788","PBBB","01","0000156805","","","BB/0262/        /RS2KK0908a          /0080982784","2700040563","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080982780","11/29/2011","11/29/2011","126182.62","00/00/0000","0.00","0.00","USD","11/29/2011","USD","126182.62","11/29/2011","11/29/2011","0.000","0","0","001"
"91024789","91024789","PBBB","01","0000156805","","","BB/0262/        /RS2KK0909           /0080983676","2700040564","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983676","11/29/2011","11/29/2011","23715.77","00/00/0000","0.00","0.00","USD","11/29/2011","USD","23715.77","11/29/2011","11/29/2011","0.000","0","0","001"
"91024790","91024790","PBBB","01","0000156805","","","BB/0262/        /RS2KK0905a          /0080985037","2700040565","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080985036","11/29/2011","11/29/2011","47047.94","00/00/0000","0.00","0.00","USD","11/29/2011","USD","47047.94","11/29/2011","11/29/2011","0.000","0","0","001"
"91025232","91025232","PBBB","01","0000156805","","","BB/0262/        /RS2KK0905           /0080983398","2700040850","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983397","11/29/2011","11/30/2011","47178.12","00/00/0000","0.00","0.00","USD","11/30/2011","USD","47178.12","11/29/2011","11/30/2011","0.000","0","0","001"
"91025233","91025233","PBBB","01","0000156805","","","BB/0262/        /RS2KK0907           /0080983890","2700040851","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983885","11/29/2011","11/30/2011","146718.01","00/00/0000","0.00","0.00","USD","11/30/2011","USD","146718.01","11/29/2011","11/30/2011","0.000","0","0","001"
"91025234","91025234","PBBB","01","0000156805","","","BB/0262/        /RS2KK0813           /0080983670","2700040852","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983661","11/30/2011","11/30/2011","238252.85","00/00/0000","0.00","0.00","USD","11/30/2011","USD","238252.85","11/30/2011","11/30/2011","0.000","0","0","001"
"91025235","91025235","PBBB","01","0000156805","","","BB/0262/        /RS2KK0912           /0080985035","2700040853","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080985034","11/29/2011","11/30/2011","51095.40","00/00/0000","0.00","0.00","USD","11/30/2011","USD","51095.40","11/29/2011","11/30/2011","0.000","0","0","001"
"91025237","91025237","PBBB","01","0000156805","","","BB/0262/        /RS2KK0916           /0080985146","2700040854","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080985145","11/29/2011","11/30/2011","48166.91","00/00/0000","0.00","0.00","USD","11/30/2011","USD","48166.91","11/29/2011","11/30/2011","0.000","0","0","001"
"91025238","91025238","PBBB","01","0000156805","","","BB/0262/        /RS2KK0911           /0080985141","2700040855","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080985133","11/30/2011","11/30/2011","196496.10","00/00/0000","0.00","0.00","USD","11/30/2011","USD","196496.10","11/30/2011","11/30/2011","0.000","0","0","001"
"91025239","91025239","PBBB","01","0000156805","","","BB/0262/        /RS2KK0914           /0080986314","2700040856","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080986308","11/30/2011","11/30/2011","153449.61","00/00/0000","0.00","0.00","USD","11/30/2011","USD","153449.61","11/30/2011","11/30/2011","0.000","0","0","001"
"91025244","91025244","PBBB","01","0000156805","","","BB/0262/        /RS2KK0915           /0080985143","2700040857","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080985142","11/29/2011","11/30/2011","50543.54","00/00/0000","0.00","0.00","USD","11/30/2011","USD","50543.54","11/29/2011","11/30/2011","0.000","0","0","001"
"91025248","91025248","PBBB","01","0000156805","","","BB/0262/        /RS2KK0905           /0080983396","2700040861","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983393","11/30/2011","11/30/2011","96087.05","00/00/0000","0.00","0.00","USD","11/30/2011","USD","96087.05","11/30/2011","11/30/2011","0.000","0","0","001"
"91027627","91027627","PBBB","01","0000156805","","","BB/0262/        /RS2KK0905           /0080983399","2700042569","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983399","12/05/2011","12/09/2011","19426.72","00/00/0000","0.00","0.00","USD","12/09/2011","USD","19426.72","12/05/2011","12/09/2011","0.000","0","0","001"
"91027628","91027628","PBBB","01","0000156805","","","BB/0262/        /RS2KK1003           /0080983377","2700042570","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983373","12/06/2011","12/09/2011","124970.58","00/00/0000","0.00","0.00","USD","12/09/2011","USD","124970.58","12/06/2011","12/09/2011","0.000","0","0","001"
"91027629","91027629","PBBB","01","0000156805","","","BB/0262/        /RS2KK0909a          /0080983380","2700042571","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080983378","12/06/2011","12/09/2011","71321.95","00/00/0000","0.00","0.00","USD","12/09/2011","USD","71321.95","12/06/2011","12/09/2011","0.000","0","0","001"
"91027630","91027630","PBBB","01","0000156805","","","BB/0262/        /RS2KK0913           /0080988063","2700042572","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080988061","12/06/2011","12/09/2011","51356.77","00/00/0000","0.00","0.00","USD","12/09/2011","USD","51356.77","12/06/2011","12/09/2011","0.000","0","0","001"
"91027753","91027753","PBBB","01","0000156805","","","BB/0262/        /RS2KK0919           /0080986289","2700042899","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080986288","12/07/2011","12/12/2011","35359.02","00/00/0000","0.00","0.00","USD","12/13/2011","USD","35359.02","12/07/2011","12/12/2011","0.000","0","0","001"
"91027895","91027895","PBBB","01","0000156805","","","BB/0262/        /RS2KK0920           /0080986287","2700042962","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080986287","12/07/2011","12/12/2011","6682.76","00/00/0000","0.00","0.00","USD","12/13/2011","USD","6682.76","12/07/2011","12/12/2011","0.000","0","0","001"
"50005480","50005480","PBBB","11","0000156805","","","BB/0262/        /RS2KK0609           /0060082206","2700043233","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","","12/14/2011","12/14/2011","-9158.31","00/00/0000","0.00","0.00","USD","12/14/2011","USD","-9158.31","12/14/2011","12/14/2011","0.000","0","0","001"
"91028513","91028513","PBBB","01","0000156805","","","BB/0262/        /RS2KK0914           /0080986312","2700043324","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080986312","12/13/2011","12/14/2011","25630.55","00/00/0000","0.00","0.00","USD","12/14/2011","USD","25630.55","12/13/2011","12/14/2011","0.000","0","0","001"
"91028516","91028516","PBBB","01","0000156805","","","BB/0262/        /RS2KK0910b          /0080988160","2700043325","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080988159","12/13/2011","12/14/2011","48763.51","00/00/0000","0.00","0.00","USD","12/14/2011","USD","48763.51","12/13/2011","12/14/2011","0.000","0","0","001"
"91028517","91028517","PBBB","01","0000156805","","","BB/0262/        /RS2KK1010           /0080987589","2700043326","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080987588","12/14/2011","12/14/2011","50593.74","00/00/0000","0.00","0.00","USD","12/14/2011","USD","50593.74","12/14/2011","12/14/2011","0.000","0","0","001"
"91028518","91028518","PBBB","01","0000156805","","","BB/0262/        /RS2KK1010           /0080987590","2700043327","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080987590","12/14/2011","12/14/2011","25570.59","00/00/0000","0.00","0.00","USD","12/14/2011","USD","25570.59","12/14/2011","12/14/2011","0.000","0","0","001"
"91028519","91028519","PBBB","01","0000156805","","","BB/0262/        /RS2KK1010a          /0080988164","2700043328","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080988161","12/14/2011","12/14/2011","77047.54","00/00/0000","0.00","0.00","USD","12/14/2011","USD","77047.54","12/14/2011","12/14/2011","0.000","0","0","001"
"91028520","91028520","PBBB","01","0000156805","","","BB/0262/        /RS2KK0915a          /0080988176","2700043329","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080988175","12/14/2011","12/14/2011","48760.18","00/00/0000","0.00","0.00","USD","12/14/2011","USD","48760.18","12/14/2011","12/14/2011","0.000","0","0","001"
"91028521","91028521","PBBB","01","0000156805","","","BB/0262/        /RS2KK1012           /0080988178","2700043330","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080988178","12/14/2011","12/14/2011","25397.12","00/00/0000","0.00","0.00","USD","12/14/2011","USD","25397.12","12/14/2011","12/14/2011","0.000","0","0","001"
"91028889","91028889","PBBB","01","0000156805","","","BB/0262/        /RS2KK0913           /0080988067","2700043489","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080988062","12/14/2011","12/15/2011","126877.63","00/00/0000","0.00","0.00","USD","12/15/2011","USD","126877.63","12/14/2011","12/15/2011","0.000","0","0","001"
"91028890","91028890","PBBB","01","0000156805","","","BB/0262/        /RS2KK0906           /0080988174","2700043490","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080988165","12/14/2011","12/15/2011","242362.16","00/00/0000","0.00","0.00","USD","12/15/2011","USD","242362.16","12/14/2011","12/15/2011","0.000","0","0","001"
"91030445","91030445","PBBB","01","0000156805","","","BB/0262/        /RS2KK1012           /0080988179","2700044510","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080988179","12/21/2011","12/22/2011","23080.02","00/00/0000","0.00","0.00","USD","12/22/2011","USD","23080.02","12/21/2011","12/22/2011","0.000","0","0","001"
"91030446","91030446","PBBB","01","0000156805","","","BB/0262/        /RS2KK1008           /0080989485","2700044511","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080989481","12/21/2011","12/22/2011","101955.43","00/00/0000","0.00","0.00","USD","12/22/2011","USD","101955.43","12/21/2011","12/22/2011","0.000","0","0","001"
"91030448","91030448","PBBB","01","0000156805","","","BB/0262/        /RS2KK0907A          /0080987594","2700044512","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080987591","12/21/2011","12/22/2011","48504.95","00/00/0000","0.00","0.00","USD","12/22/2011","USD","48504.95","12/21/2011","12/22/2011","0.000","0","0","001"
"91030454","91030454","PBBB","01","0000156805","","","BB/0262/        /RS2KK1108           /0080989385","2700044513","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080989381","12/20/2011","12/22/2011","72775.45","00/00/0000","0.00","0.00","USD","12/22/2011","USD","72775.45","12/20/2011","12/22/2011","0.000","0","0","001"
"91030455","91030455","PBBB","01","0000156805","","","BB/0262/        /RS2KK0912a          /0080988425","2700044514","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080988423","12/20/2011","12/22/2011","74178.78","00/00/0000","0.00","0.00","USD","12/22/2011","USD","74178.78","12/20/2011","12/22/2011","0.000","0","0","001"
"91030456","91030456","PBBB","01","0000156805","","","BB/0262/        /RS2KK1007           /0080989394","2700044515","","IP50","0000000262","0005200500","SMOAK","RV","0056","2011","IP01","B/L0080989390","12/20/2011","12/22/2011","99156.76","00/00/0000","0.00","0.00","USD","12/22/2011","USD","99156.76","12/20/2011","12/22/2011","0.000","0","0","001"
"0000476200013","W20120104","","Z5","0000170069","","","W20120104","2700000093","","IP50","","0003000010","BATCH_USER","DZ","","2012","IP01","0000476200013","01/04/2012","01/04/2012","-42624.24","00/00/0000","0.00","0.00","USD","01/04/2012","USD","-42624.24","01/04/2012","01/04/2012","0.000","0","0","002"
"91031908","91031908","PBBB","01","0000171303","","","BB/0262/        /907677374           /0080995191","2700000038","","IP50","0000000262","0003000023","SMOAK","RV","1058","2012","IP01","B/L0080995191","01/02/2012","02/02/2012","59855.57","00/00/0000","0.00","0.00","USD","01/03/2012","USD","59855.57","01/02/2012","01/23/2012","1.000","20","30","001"
"91031909","91031909","PBBB","01","0000171303","","","BB/0262/        /907677429           /0080995192","2700000039","","IP50","0000000262","0003000023","SMOAK","RV","1058","2012","IP01","B/L0080995192","01/02/2012","02/02/2012","36704.45","00/00/0000","0.00","0.00","USD","01/03/2012","USD","36704.45","01/02/2012","01/23/2012","1.000","20","30","001"
"91015633","91015633","PBBB","11","0000171303","","","BB/0262/        /907356570           /0080979297","2700038064","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080979297","11/01/2011","12/11/2011","-32202.27","00/00/0000","0.00","0.00","USD","11/11/2011","USD","-32202.27","11/01/2011","12/01/2011","1.000","20","30","001"
"91015634","91015634","PBBB","11","0000171303","","","BB/0262/        /907356648           /0080979299","2700038065","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080979299","11/01/2011","12/11/2011","-59188.73","00/00/0000","0.00","0.00","USD","11/11/2011","USD","-59188.73","11/01/2011","12/01/2011","1.000","20","30","001"
"91029130","91029130","PBBB","01","0000171303","","","BB/0262/        /907596520           /0080992637","2700043640","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080992637","12/15/2011","01/15/2012","44766.50","00/00/0000","0.00","0.00","USD","12/16/2011","USD","44766.50","12/15/2011","01/05/2012","1.000","20","30","001"
"91029131","91029131","PBBB","01","0000171303","","","BB/0262/        /907596581           /0080992638","2700043641","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080992638","12/15/2011","01/15/2012","35812.67","00/00/0000","0.00","0.00","USD","12/16/2011","USD","35812.67","12/15/2011","01/05/2012","1.000","20","30","001"
"91029845","91029845","PBBB","01","0000171303","","","BB/0262/        /907596581           /0080993073","2700044145","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080993073","12/19/2011","01/19/2012","48063.36","00/00/0000","0.00","0.00","USD","12/20/2011","USD","48063.36","12/19/2011","01/09/2012","1.000","20","30","001"
"91029846","91029846","PBBB","01","0000171303","","","BB/0262/        /907676669           /0080993077","2700044146","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080993077","12/19/2011","01/19/2012","7086.12","00/00/0000","0.00","0.00","USD","12/20/2011","USD","7086.12","12/19/2011","01/09/2012","1.000","20","30","001"
"91029847","91029847","PBBB","01","0000171303","","","BB/0262/        /907596702           /0080993078","2700044147","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080993078","12/19/2011","01/19/2012","5031.35","00/00/0000","0.00","0.00","USD","12/20/2011","USD","5031.35","12/19/2011","01/09/2012","1.000","20","30","001"
"91029848","91029848","PBBB","01","0000171303","","","BB/0262/        /907676605           /0080993079","2700044148","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080993079","12/19/2011","01/19/2012","17601.10","00/00/0000","0.00","0.00","USD","12/20/2011","USD","17601.10","12/19/2011","01/09/2012","1.000","20","30","001"
"91029867","91029867","PBBB","01","0000171303","","","BB/0262/        /907596702           /0080993234","2700044324","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080993234","12/19/2011","01/19/2012","15004.56","00/00/0000","0.00","0.00","USD","12/21/2011","USD","15004.56","12/19/2011","01/09/2012","1.000","20","30","001"
"91029868","91029868","PBBB","01","0000171303","","","BB/0262/        /907676669           /0080993235","2700044325","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080993235","12/19/2011","01/19/2012","5770.93","00/00/0000","0.00","0.00","USD","12/21/2011","USD","5770.93","12/19/2011","01/09/2012","1.000","20","30","001"
"91020963","91020963","PBCS","01","0000189758","","","NP/0262/        /82075               /0080983558","2700037703","","IP50","0000000262","0003000010","SMOAK","RV","1011","2011","IP01","B/L0080983558","11/08/2011","11/30/2011","17285.77","00/00/0000","0.00","0.00","USD","11/09/2011","USD","17285.77","11/08/2011","11/29/2011","1.000","20","21","001"
"91022070","91022070","PBCS","01","0000189758","","","NP/0262/        /82077               /0080985216","2700038559","","IP50","0000000262","0003000010","SMOAK","RV","1011","2011","IP01","B/L0080985216","11/14/2011","12/06/2011","17838.00","00/00/0000","0.00","0.00","USD","11/15/2011","USD","17838.00","11/14/2011","12/05/2011","1.000","20","21","001"
"91022600","91022600","PBCS","01","0000189758","","","NP/0262/        /82077               /0080985214","2700038855","","IP50","0000000262","0003000010","SMOAK","RV","1011","2011","IP01","B/L0080985214","11/15/2011","12/07/2011","17549.81","00/00/0000","0.00","0.00","USD","11/16/2011","USD","17549.81","11/15/2011","12/06/2011","1.000","20","21","001"
"91022755","91022755","PBCS","01","0000189758","","","NP/0262/        /82077               /0080985217","2700039001","","IP50","0000000262","0003000010","SMOAK","RV","1011","2011","IP01","B/L0080985217","11/16/2011","12/08/2011","17700.34","00/00/0000","0.00","0.00","USD","11/17/2011","USD","17700.34","11/16/2011","12/07/2011","1.000","20","21","001"
"0000096400004","020669","","Z5","0000203618","","","020669 2405.8100","2700035969","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096400004","07/21/2008","07/21/2008","-2405.81","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-2405.81","07/21/2008","07/21/2008","0.000","0","0","002"
"0000096500004","020669","","Z5","0000203618","","","020669 2405.8100","2700035981","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096500004","07/21/2008","07/21/2008","-2405.81","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-2405.81","07/21/2008","07/21/2008","0.000","0","0","002"
"0000475400006","00915900","","Z5","0000206187","","","00915900 45466.6400 432.6200","2700000006","","IP50","","0003000010","BATCH_USER","DZ","","2012","IP01","0000475400006","01/03/2012","01/03/2012","-89087.23","00/00/0000","0.00","0.00","USD","01/03/2012","USD","-89087.23","01/03/2012","01/03/2012","0.000","0","0","002"
"0000476100018","00915939","","Z5","0000206187","","","00915939 36900.6700 42158.6900","2700000124","","IP50","","0003000010","BATCH_USER","DZ","","2012","IP01","0000476100018","01/04/2012","01/04/2012","-78294.60","00/00/0000","0.00","0.00","USD","01/04/2012","USD","-78294.60","01/04/2012","01/04/2012","0.000","0","0","002"
"0000096400007","00783452","","Z5","0000225067","","","00783452 5321.2300","2700035972","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096400007","07/21/2008","07/21/2008","-5321.23","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-5321.23","07/21/2008","07/21/2008","0.000","0","0","002"
"0000096400008","00783451","","Z5","0000225067","","","00783451 1302.1600 452.7600 1025.8100","2700035973","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096400008","07/21/2008","07/21/2008","-2780.73","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-2780.73","07/21/2008","07/21/2008","0.000","0","0","002"
"0000096500007","00783452","","Z5","0000225067","","","00783452 5321.2300","2700035984","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096500007","07/21/2008","07/21/2008","-5321.23","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-5321.23","07/21/2008","07/21/2008","0.000","0","0","002"
"0000096500008","00783451","","Z5","0000225067","","","00783451 1302.1600 452.7600 1025.8100","2700035985","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096500008","07/21/2008","07/21/2008","-2780.73","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-2780.73","07/21/2008","07/21/2008","0.000","0","0","002"
"0000096400003","043679","","Z5","0000401836","","","043679 27892.3100","2700035968","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096400003","07/21/2008","07/21/2008","-27892.31","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-27892.31","07/21/2008","07/21/2008","0.000","0","0","002"
"0000096500003","043679","","Z5","0000401836","","","043679 27892.3100","2700035980","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096500003","07/21/2008","07/21/2008","-27892.31","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-27892.31","07/21/2008","07/21/2008","0.000","0","0","002"
"0000475600036","213528","","Z5","0000401919","","","213528 2000.0000- 763.4800 847.3800 2081.8200 2678","2700000067","","IP50","","0003000010","BATCH_USER","DZ","","2012","IP01","0000475600036","01/03/2012","01/03/2012","-93606.92","00/00/0000","0.00","0.00","USD","01/03/2012","USD","-93606.92","01/03/2012","01/03/2012","0.000","0","0","002"
"0000096400005","533154","","Z5","0000401921","","","533154 2282.5000","2700035970","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096400005","07/21/2008","07/21/2008","-2282.50","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-2282.50","07/21/2008","07/21/2008","0.000","0","0","002"
"0000096500005","533154","","Z5","0000401921","","","533154 2282.5000","2700035982","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096500005","07/21/2008","07/21/2008","-2282.50","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-2282.50","07/21/2008","07/21/2008","0.000","0","0","002"
"0000475500005","W2001029353","","Z5","0000419242","","","W2001029353 35122.6000 39225.6700 38993.2200 38174","2700000007","","IP50","","0003000010","BATCH_USER","DZ","","2012","IP01","0000475500005","01/03/2012","01/03/2012","-447021.14","00/00/0000","0.00","0.00","USD","01/03/2012","USD","-447021.14","01/03/2012","01/03/2012","0.000","0","0","002"
"0000476200006","W2001030350","","Z5","0000419242","","","W2001030350 35071.8400 48328.1800 38508.8400 37956","2700000079","","IP50","","0003000010","BATCH_USER","DZ","","2012","IP01","0000476200006","01/04/2012","01/04/2012","-270453.73","00/00/0000","0.00","0.00","USD","01/04/2012","USD","-270453.73","01/04/2012","01/04/2012","0.000","0","0","002"
"0000476200007","W2001029381","","Z5","0000419242","","","W2001029381 41405.1700 30396.9100 32720.3500 32595","2700000080","","IP50","","0003000010","BATCH_USER","DZ","","2012","IP01","0000476200007","01/04/2012","01/04/2012","-242085.78","00/00/0000","0.00","0.00","USD","01/04/2012","USD","-242085.78","01/04/2012","01/04/2012","0.000","0","0","002"
"91027820","91027820","PBCS","01","0000432464","","","NP/0262/        /16930               /0080991007","2700042907","","IP50","0000000262","0003000010","SMOAK","RV","1011","2011","IP01","B/L0080991007","12/11/2011","01/02/2012","18323.86","00/00/0000","0.00","0.00","USD","12/13/2011","USD","18323.86","12/11/2011","01/01/2012","1.000","20","21","001"
"91029153","91029153","PBBB","01","0000445736","","","BB/0262/        /907455277           /0080988277","2700043646","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080988277","12/16/2011","01/15/2012","22355.02","00/00/0000","0.00","0.00","USD","12/16/2011","USD","22355.02","12/16/2011","01/05/2012","1.000","20","30","001"
"91029155","91029155","PBBB","01","0000445736","","","BB/0262/        /907465433           /0080988273","2700043647","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080988270","12/16/2011","01/15/2012","46489.06","00/00/0000","0.00","0.00","USD","12/16/2011","USD","46489.06","12/16/2011","01/05/2012","1.000","20","30","001"
"91030392","91030392","PBBB","01","0000445736","","","BB/0262/        /907465317           /0080988268","2700044509","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080988264","12/16/2011","01/21/2012","119862.56","00/00/0000","0.00","0.00","USD","12/22/2011","USD","119862.56","12/16/2011","01/11/2012","1.000","20","30","001"
"91030466","91030466","PBBB","01","0000445736","","","BB/0262/        /907465433           /0080988276","2700044518","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080988274","12/16/2011","01/21/2012","46413.53","00/00/0000","0.00","0.00","USD","12/22/2011","USD","46413.53","12/16/2011","01/11/2012","1.000","20","30","001"
"50005528","50005528","PBBB","11","0000445736","","","BB/0262/        /907297096           /0060082320","2700045120","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","","12/28/2011","12/29/2011","-1453.60","00/00/0000","0.00","0.00","USD","12/29/2011","USD","-1453.60","12/28/2011","12/29/2011","1.000","20","30","001"
"91031530","91031530","PBBB","01","0000445736","","","BB/0262/        /907412416           /0080984768","2700045315","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080984768","12/22/2011","01/28/2012","26688.48","00/00/0000","0.00","0.00","USD","12/29/2011","USD","26688.48","12/22/2011","01/18/2012","1.000","20","30","001"
"91031531","91031531","PBBB","01","0000445736","","","BB/0262/        /907464777           /0080989444","2700045316","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080989444","12/22/2011","01/28/2012","25013.41","00/00/0000","0.00","0.00","USD","12/29/2011","USD","25013.41","12/22/2011","01/18/2012","1.000","20","30","001"
"91031532","91031532","PBBB","01","0000445736","","","BB/0262/        /907455508           /0080989445","2700045317","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080989445","12/22/2011","01/28/2012","23452.91","00/00/0000","0.00","0.00","USD","12/29/2011","USD","23452.91","12/22/2011","01/18/2012","1.000","20","30","001"
"91031533","91031533","PBBB","01","0000445736","","","BB/0262/        /907513744           /0080989223","2700045318","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080989223","12/28/2011","01/28/2012","24369.72","00/00/0000","0.00","0.00","USD","12/29/2011","USD","24369.72","12/28/2011","01/18/2012","1.000","20","30","001"
